HEADER_TIME_STAMP,START_TIME,STOP_TIME,PID,ANNOTATION_LABELS,FINEST_ACTIVITIES,MUSS_22_ACTIVITIES,MUSS_3_POSTURES,MUSS_6_ACTIVITY_GROUPS,MDCAS,RIAR_17_ACTIVITIES,SEDENTARY_AMBULATION_CYCLING,MUSS_22_ACTIVITY_ABBRS
2016-04-22 16:26:11.200,2016-04-22 16:26:11.200,2016-04-22 16:26:24.000,SPADES_43,biking outdoors,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:26:24.000,2016-04-22 16:26:24.000,2016-04-22 16:26:36.800,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:26:36.800,2016-04-22 16:26:36.800,2016-04-22 16:26:49.600,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:26:49.600,2016-04-22 16:26:49.600,2016-04-22 16:27:02.400,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:27:02.400,2016-04-22 16:27:02.400,2016-04-22 16:27:15.200,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:27:15.200,2016-04-22 16:27:15.200,2016-04-22 16:27:28.000,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:27:28.000,2016-04-22 16:27:28.000,2016-04-22 16:27:40.800,SPADES_43,elevator standing up,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:27:40.800,2016-04-22 16:27:40.800,2016-04-22 16:27:53.600,SPADES_43,elevator standing up,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:27:53.600,2016-04-22 16:27:53.600,2016-04-22 16:28:06.400,SPADES_43,elevator standing up,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:28:06.400,2016-04-22 16:28:06.400,2016-04-22 16:28:19.200,SPADES_43,elevator up,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:28:19.200,2016-04-22 16:28:19.200,2016-04-22 16:28:32.000,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:28:32.000,2016-04-22 16:28:32.000,2016-04-22 16:28:44.800,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:28:44.800,2016-04-22 16:28:44.800,2016-04-22 16:28:57.600,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:28:57.600,2016-04-22 16:28:57.600,2016-04-22 16:29:10.400,SPADES_43,standing,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:29:10.400,2016-04-22 16:29:10.400,2016-04-22 16:29:23.200,SPADES_43,shelf unload standing,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:29:23.200,2016-04-22 16:29:23.200,2016-04-22 16:29:36.000,SPADES_43,shelf unload standing,Standing loading/unloading shelf,Standing loading/unloading shelf,Upright,Standing,Upright Movement,Loading/unloading shelf,Others,Stand-shelf
2016-04-22 16:29:36.000,2016-04-22 16:29:36.000,2016-04-22 16:29:48.800,SPADES_43,shelf unload standing,Standing loading/unloading shelf,Standing loading/unloading shelf,Upright,Standing,Upright Movement,Loading/unloading shelf,Others,Stand-shelf
2016-04-22 16:29:48.800,2016-04-22 16:29:48.800,2016-04-22 16:30:01.600,SPADES_43,shelf unload standing,Standing loading/unloading shelf,Standing loading/unloading shelf,Upright,Standing,Upright Movement,Loading/unloading shelf,Others,Stand-shelf
2016-04-22 16:30:01.600,2016-04-22 16:30:01.600,2016-04-22 16:30:14.400,SPADES_43,shelf unload standing,Standing loading/unloading shelf,Standing loading/unloading shelf,Upright,Standing,Upright Movement,Loading/unloading shelf,Others,Stand-shelf
2016-04-22 16:30:14.400,2016-04-22 16:30:14.400,2016-04-22 16:30:27.200,SPADES_43,shelf reload shelf unload standing,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:30:27.200,2016-04-22 16:30:27.200,2016-04-22 16:30:40.000,SPADES_43,shelf reload standing,Standing loading/unloading shelf,Standing loading/unloading shelf,Upright,Standing,Upright Movement,Loading/unloading shelf,Others,Stand-shelf
2016-04-22 16:30:40.000,2016-04-22 16:30:40.000,2016-04-22 16:30:52.800,SPADES_43,shelf reload standing,Standing loading/unloading shelf,Standing loading/unloading shelf,Upright,Standing,Upright Movement,Loading/unloading shelf,Others,Stand-shelf
2016-04-22 16:30:52.800,2016-04-22 16:30:52.800,2016-04-22 16:31:05.600,SPADES_43,shelf reload standing,Standing loading/unloading shelf,Standing loading/unloading shelf,Upright,Standing,Upright Movement,Loading/unloading shelf,Others,Stand-shelf
2016-04-22 16:31:05.600,2016-04-22 16:31:05.600,2016-04-22 16:31:18.400,SPADES_43,shelf reload standing,Standing loading/unloading shelf,Standing loading/unloading shelf,Upright,Standing,Upright Movement,Loading/unloading shelf,Others,Stand-shelf
2016-04-22 16:31:18.400,2016-04-22 16:31:18.400,2016-04-22 16:31:31.200,SPADES_43,shelf reload standing,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:31:31.200,2016-04-22 16:31:31.200,2016-04-22 16:31:44.000,SPADES_43,lying still,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:31:44.000,2016-04-22 16:31:44.000,2016-04-22 16:31:56.800,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:31:56.800,2016-04-22 16:31:56.800,2016-04-22 16:32:09.600,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:32:09.600,2016-04-22 16:32:09.600,2016-04-22 16:32:22.400,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:32:22.400,2016-04-22 16:32:22.400,2016-04-22 16:32:35.200,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:32:35.200,2016-04-22 16:32:35.200,2016-04-22 16:32:48.000,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:32:48.000,2016-04-22 16:32:48.000,2016-04-22 16:33:00.800,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:33:00.800,2016-04-22 16:33:00.800,2016-04-22 16:33:13.600,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:33:13.600,2016-04-22 16:33:13.600,2016-04-22 16:33:26.400,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:33:26.400,2016-04-22 16:33:26.400,2016-04-22 16:33:39.200,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:33:39.200,2016-04-22 16:33:39.200,2016-04-22 16:33:52.000,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:33:52.000,2016-04-22 16:33:52.000,2016-04-22 16:34:04.800,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:34:04.800,2016-04-22 16:34:04.800,2016-04-22 16:34:17.600,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:34:17.600,2016-04-22 16:34:17.600,2016-04-22 16:34:30.400,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:34:30.400,2016-04-22 16:34:30.400,2016-04-22 16:34:43.200,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:34:43.200,2016-04-22 16:34:43.200,2016-04-22 16:34:56.000,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:34:56.000,2016-04-22 16:34:56.000,2016-04-22 16:35:08.800,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:35:08.800,2016-04-22 16:35:08.800,2016-04-22 16:35:21.600,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:35:21.600,2016-04-22 16:35:21.600,2016-04-22 16:35:34.400,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:35:34.400,2016-04-22 16:35:34.400,2016-04-22 16:35:47.200,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:35:47.200,2016-04-22 16:35:47.200,2016-04-22 16:36:00.000,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:36:00.000,2016-04-22 16:36:00.000,2016-04-22 16:36:12.800,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:36:12.800,2016-04-22 16:36:12.800,2016-04-22 16:36:25.600,SPADES_43,lying still,Lying on the back,Lying on the back,Lying,Lying,Lying (Sleeping),Lying,Sedentary,Lie-back
2016-04-22 16:36:25.600,2016-04-22 16:36:25.600,2016-04-22 16:36:38.400,SPADES_43,lying still,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:36:38.400,2016-04-22 16:36:38.400,2016-04-22 16:36:51.200,SPADES_43,sitting still,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:36:51.200,2016-04-22 16:36:51.200,2016-04-22 16:37:04.000,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:37:04.000,2016-04-22 16:37:04.000,2016-04-22 16:37:16.800,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:37:16.800,2016-04-22 16:37:16.800,2016-04-22 16:37:29.600,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:37:29.600,2016-04-22 16:37:29.600,2016-04-22 16:37:42.400,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:37:42.400,2016-04-22 16:37:42.400,2016-04-22 16:37:55.200,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:37:55.200,2016-04-22 16:37:55.200,2016-04-22 16:38:08.000,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:38:08.000,2016-04-22 16:38:08.000,2016-04-22 16:38:20.800,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:38:20.800,2016-04-22 16:38:20.800,2016-04-22 16:38:33.600,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:38:33.600,2016-04-22 16:38:33.600,2016-04-22 16:38:46.400,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:38:46.400,2016-04-22 16:38:46.400,2016-04-22 16:38:59.200,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:38:59.200,2016-04-22 16:38:59.200,2016-04-22 16:39:12.000,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:39:12.000,2016-04-22 16:39:12.000,2016-04-22 16:39:24.800,SPADES_43,sitting still,Sitting still,Sitting still,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Sit-still
2016-04-22 16:39:24.800,2016-04-22 16:39:24.800,2016-04-22 16:39:37.600,SPADES_43,sitting still,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:39:37.600,2016-04-22 16:39:37.600,2016-04-22 16:39:50.400,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:39:50.400,2016-04-22 16:39:50.400,2016-04-22 16:40:03.200,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:40:03.200,2016-04-22 16:40:03.200,2016-04-22 16:40:16.000,SPADES_43,reclining texting,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:40:16.000,2016-04-22 16:40:16.000,2016-04-22 16:40:28.800,SPADES_43,reclining texting,Reclining and using phone,Reclining and using phone,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Rec.-phone
2016-04-22 16:40:28.800,2016-04-22 16:40:28.800,2016-04-22 16:40:41.600,SPADES_43,reclining texting,Reclining and using phone,Reclining and using phone,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Rec.-phone
2016-04-22 16:40:41.600,2016-04-22 16:40:41.600,2016-04-22 16:40:54.400,SPADES_43,reclining texting,Reclining and using phone,Reclining and using phone,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Rec.-phone
2016-04-22 16:40:54.400,2016-04-22 16:40:54.400,2016-04-22 16:41:07.200,SPADES_43,reclining texting,Reclining and using phone,Reclining and using phone,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Rec.-phone
2016-04-22 16:41:07.200,2016-04-22 16:41:07.200,2016-04-22 16:41:20.000,SPADES_43,reclining texting,Reclining and using phone,Reclining and using phone,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Rec.-phone
2016-04-22 16:41:20.000,2016-04-22 16:41:20.000,2016-04-22 16:41:32.800,SPADES_43,reclining texting,Reclining and using phone,Reclining and using phone,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Rec.-phone
2016-04-22 16:41:32.800,2016-04-22 16:41:32.800,2016-04-22 16:41:45.600,SPADES_43,reclining texting,Reclining and using phone,Reclining and using phone,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Rec.-phone
2016-04-22 16:41:45.600,2016-04-22 16:41:45.600,2016-04-22 16:41:58.400,SPADES_43,reclining texting,Reclining and using phone,Reclining and using phone,Sitting,Sitting,Sitting Movement,Sitting still,Sedentary,Rec.-phone
2016-04-22 16:41:58.400,2016-04-22 16:41:58.400,2016-04-22 16:42:11.200,SPADES_43,reclining texting,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:42:11.200,2016-04-22 16:42:11.200,2016-04-22 16:42:24.000,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:42:24.000,2016-04-22 16:42:24.000,2016-04-22 16:42:36.800,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:42:36.800,2016-04-22 16:42:36.800,2016-04-22 16:42:49.600,SPADES_43,biking stationary,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:42:49.600,2016-04-22 16:42:49.600,2016-04-22 16:43:02.400,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:43:02.400,2016-04-22 16:43:02.400,2016-04-22 16:43:15.200,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:43:15.200,2016-04-22 16:43:15.200,2016-04-22 16:43:28.000,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:43:28.000,2016-04-22 16:43:28.000,2016-04-22 16:43:40.800,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:43:40.800,2016-04-22 16:43:40.800,2016-04-22 16:43:53.600,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:43:53.600,2016-04-22 16:43:53.600,2016-04-22 16:44:06.400,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:44:06.400,2016-04-22 16:44:06.400,2016-04-22 16:44:19.200,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:44:19.200,2016-04-22 16:44:19.200,2016-04-22 16:44:32.000,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:44:32.000,2016-04-22 16:44:32.000,2016-04-22 16:44:44.800,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:44:44.800,2016-04-22 16:44:44.800,2016-04-22 16:44:57.600,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:44:57.600,2016-04-22 16:44:57.600,2016-04-22 16:45:10.400,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:45:10.400,2016-04-22 16:45:10.400,2016-04-22 16:45:23.200,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:45:23.200,2016-04-22 16:45:23.200,2016-04-22 16:45:36.000,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:45:36.000,2016-04-22 16:45:36.000,2016-04-22 16:45:48.800,SPADES_43,biking stationary,Stationary cycle ergometry,Stationary cycle ergometry,Sitting,Biking,Unknown,Biking,Cycling,Cycle-erg
2016-04-22 16:45:48.800,2016-04-22 16:45:48.800,2016-04-22 16:46:01.600,SPADES_43,biking stationary,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:46:01.600,2016-04-22 16:46:01.600,2016-04-22 16:46:14.400,SPADES_43,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown
2016-04-22 16:46:14.400,2016-04-22 16:46:14.400,2016-04-22 16:46:27.200,SPADES_43,sweeping,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:46:27.200,2016-04-22 16:46:27.200,2016-04-22 16:46:40.000,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:46:40.000,2016-04-22 16:46:40.000,2016-04-22 16:46:52.800,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:46:52.800,2016-04-22 16:46:52.800,2016-04-22 16:47:05.600,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:47:05.600,2016-04-22 16:47:05.600,2016-04-22 16:47:18.400,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:47:18.400,2016-04-22 16:47:18.400,2016-04-22 16:47:31.200,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:47:31.200,2016-04-22 16:47:31.200,2016-04-22 16:47:44.000,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:47:44.000,2016-04-22 16:47:44.000,2016-04-22 16:47:56.800,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:47:56.800,2016-04-22 16:47:56.800,2016-04-22 16:48:09.600,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:48:09.600,2016-04-22 16:48:09.600,2016-04-22 16:48:22.400,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:48:22.400,2016-04-22 16:48:22.400,2016-04-22 16:48:35.200,SPADES_43,sweeping,Standing and sweeping,Standing and sweeping,Upright,Standing,Upright Movement,Sweeping,Others,Stand-sweep
2016-04-22 16:48:35.200,2016-04-22 16:48:35.200,2016-04-22 16:48:48.000,SPADES_43,sweeping,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:48:48.000,2016-04-22 16:48:48.000,2016-04-22 16:49:00.800,SPADES_43,standing,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:49:00.800,2016-04-22 16:49:00.800,2016-04-22 16:49:13.600,SPADES_43,laundry standing,Transition,Transition,Transition,Transition,Transition,Transition,Transition,Transition
2016-04-22 16:49:13.600,2016-04-22 16:49:13.600,2016-04-22 16:49:26.400,SPADES_43,laundry standing,Standing and folding towels,Standing and folding towels,Upright,Standing,Upright Movement,Folding towels,Others,Stand-fold
2016-04-22 16:49:26.400,2016-04-22 16:49:26.400,2016-04-22 16:49:39.200,SPADES_43,laundry standing,Standing and folding towels,Standing and folding towels,Upright,Standing,Upright Movement,Folding towels,Others,Stand-fold
2016-04-22 16:49:39.200,2016-04-22 16:49:39.200,2016-04-22 16:49:52.000,SPADES_43,laundry standing,Standing and folding towels,Standing and folding towels,Upright,Standing,Upright Movement,Folding towels,Others,Stand-fold
2016-04-22 16:49:52.000,2016-04-22 16:49:52.000,2016-04-22 16:50:04.800,SPADES_43,laundry standing,Standing and folding towels,Standing and folding towels,Upright,Standing,Upright Movement,Folding towels,Others,Stand-fold
2016-04-22 16:50:04.800,2016-04-22 16:50:04.800,2016-04-22 16:50:17.600,SPADES_43,laundry standing,Standing and folding towels,Standing and folding towels,Upright,Standing,Upright Movement,Folding towels,Others,Stand-fold
